t,lat,lon,gps_alt,dem_alt,diff_m
89.3,43.504241666666665,13.499530555555555,37.9,42.0,-4.1
89.4,43.50423055555556,13.499522222222222,37.9,42.0,-4.1
89.5,43.504219444444445,13.499513888888888,37.9,42.0,-4.1
89.6,43.50420555555556,13.499505555555555,37.9,42.0,-4.1
89.7,43.504194444444444,13.499497222222221,37.9,42.0,-4.1
89.8,43.50418333333333,13.499488888888887,37.9,42.0,-4.1
89.9,43.50417222222222,13.499480555555555,37.8,42.0,-4.2
90.0,43.504158333333336,13.499472222222222,37.8,42.0,-4.2
90.1,43.50414722222222,13.499463888888888,37.8,42.0,-4.2
90.2,43.50413611111111,13.499455555555555,37.8,42.0,-4.2
90.3,43.504125,13.499447222222221,37.8,42.0,-4.2
90.5,43.5041,13.499433333333332,37.8,42.0,-4.2
90.7,43.504075,13.499416666666665,37.8,41.0,-3.2
90.9,43.50405277777778,13.4994,37.8,41.0,-3.2
91.1,43.50402777777778,13.499383333333332,37.8,41.0,-3.2
91.3,43.50400277777778,13.499366666666665,37.8,41.0,-3.2
91.5,43.50398055555556,13.49935,37.8,41.0,-3.2
91.7,43.50395555555556,13.499333333333333,37.8,41.0,-3.2
91.9,43.503930555555556,13.499316666666665,37.8,41.0,-3.2
92.1,43.503908333333335,13.4993,37.7,41.0,-3.3
92.2,43.50389444444444,13.499291666666666,37.8,41.0,-3.2
92.3,43.503883333333334,13.499283333333333,37.8,41.0,-3.2
92.4,43.50387222222222,13.499274999999999,37.7,41.0,-3.3
92.6,43.50384722222222,13.499258333333332,37.7,41.0,-3.3
92.7,43.50383611111111,13.49925,37.7,41.0,-3.3
92.8,43.503825,13.499241666666666,37.7,41.0,-3.3
93.0,43.5038,13.499225,37.7,41.0,-3.3
93.1,43.50378888888889,13.499216666666666,37.7,41.0,-3.3
93.2,43.503775,13.499208333333332,37.7,41.0,-3.3
93.3,43.50376388888889,13.499199999999998,37.8,41.0,-3.2
93.5,43.50373888888889,13.499183333333333,37.8,41.0,-3.2
93.6,43.503727777777776,13.499175,37.8,41.0,-3.2
93.7,43.50371666666667,13.499166666666666,37.8,41.0,-3.2
93.9,43.50369166666667,13.499149999999998,37.8,41.0,-3.2
94.0,43.503680555555555,13.499141666666667,37.8,41.0,-3.2
