t,lat,lon,altitude_m,speed_kmh,heading_deg,gps_dop,gps_sats,dist_m,arc_m,slope_pct,slope_deg,g_vertical,g_lateral,g_longitudinal,g_lateral_peak,g_long_peak,in_curve
41.2,43.5091,13.498563888888889,40.5,60.4437,168.37,0.68,14,1.608,1.679,0.0,0.0,0.9846,-0.0376,0.1753,0.147,0.2832,False
41.4,43.50906944444444,13.498572222222222,40.5,59.7492,168.1,0.68,14,3.463,3.319,0.0,0.0,0.9932,-0.0518,0.1911,0.127,0.2607,False
41.5,43.509055555555555,13.498574999999999,40.4,60.5067,167.94,0.68,14,1.561,1.681,-6.41,-3.667,0.9835,-0.0605,0.1857,0.1626,0.2656,False
41.5,43.509055555555555,13.498574999999999,40.4,60.5067,167.94,0.68,14,0.0,0.0,,,,,,,,False
41.6,43.50904166666667,13.498580555555554,40.4,59.8733,167.92,0.68,14,1.608,1.663,0.0,0.0,0.9987,-0.0727,0.1828,0.1582,0.3047,False
41.7,43.509025,13.498586111111111,40.4,60.0974,167.91,0.68,14,1.907,1.669,0.0,0.0,0.9863,-0.073,0.1883,0.1631,0.2573,False
41.8,43.509011111111114,13.498588888888888,40.4,60.3289,167.61,0.68,14,1.561,1.676,0.0,0.0,0.9753,-0.0675,0.1736,0.1694,0.29,False
41.9,43.50899722222222,13.498594444444443,40.3,59.5788,168.22,0.68,14,1.608,1.655,-6.22,-3.558,0.9991,-0.0631,0.1699,0.1616,0.2935,False
42.0,43.50898333333333,13.498597222222221,40.3,59.8585,167.74,0.68,14,1.561,1.663,0.0,0.0,0.9993,-0.0474,0.1938,0.2681,0.3359,True
42.1,43.508966666666666,13.498602777777776,40.3,59.6085,168.11,0.68,14,1.907,1.656,0.0,0.0,0.9832,-0.0613,0.1967,0.2275,0.3394,False
42.3,43.50893888888889,13.49861111111111,40.3,59.577,168.17,0.68,14,3.161,3.31,0.0,0.0,0.9831,-0.068,0.1942,0.3115,0.5,False
42.4,43.508925,13.498616666666665,40.2,59.9622,167.63,0.68,14,1.608,1.666,-6.22,-3.558,0.9699,-0.0921,0.203,0.2583,0.3237,False
42.5,43.50890833333333,13.498619444444444,40.2,59.9881,167.83,0.68,14,1.867,1.666,0.0,0.0,0.9645,-0.0144,0.1772,0.3105,0.4751,False
42.5,43.50890833333333,13.498619444444444,40.2,59.9881,167.83,0.68,14,0.0,0.0,,,,,,,,False
42.6,43.508894444444444,13.498624999999999,40.2,60.0381,167.9,0.68,14,1.608,1.668,0.0,0.0,0.9693,-0.0368,0.1338,0.2026,0.3984,False
42.7,43.50888055555556,13.498627777777777,40.2,59.9844,168.25,0.68,14,1.561,1.666,0.0,0.0,1.007,-0.0438,0.1949,0.2051,0.5361,False
42.8,43.50886666666667,13.498633333333332,40.2,58.9918,167.76,0.68,14,1.608,1.639,0.0,0.0,1.0072,-0.0748,0.2177,0.1929,0.4839,False
42.9,43.50885,13.498638888888888,40.1,59.5048,167.65,0.68,14,1.907,1.653,-5.24,-3.002,0.9622,-0.0295,0.1869,0.2407,0.4248,False
43.0,43.50883611111111,13.498641666666666,40.1,59.864,167.36,0.68,14,1.561,1.663,0.0,0.0,0.9716,-0.0806,0.1755,0.2695,0.4927,False
43.2,43.508808333333334,13.49865,40.1,59.7103,167.53,0.68,14,3.161,3.317,0.0,0.0,0.9908,-0.0552,0.185,0.187,0.4756,False
43.3,43.50879444444445,13.498655555555555,40.1,60.2678,167.25,0.68,14,1.608,1.674,0.0,0.0,1.0037,-0.0495,0.1798,0.1177,0.2793,False
43.4,43.50877777777778,13.49866111111111,40.1,60.3548,167.66,0.68,14,1.907,1.677,0.0,0.0,1.009,-0.0652,0.1793,0.147,0.2847,False
43.6,43.50875,13.498669444444443,40.1,59.6622,167.61,0.68,14,3.161,3.315,0.0,0.0,1.0026,-0.0506,0.168,0.1401,0.2705,False
43.6,43.50875,13.498669444444443,40.1,59.6622,167.61,0.68,14,0.0,0.0,,,,,,,,False
43.7,43.50873611111111,13.498674999999999,40.1,59.1455,166.97,0.68,14,1.608,1.643,0.0,0.0,0.987,-0.0556,0.1886,0.1206,0.3071,False
43.8,43.508719444444445,13.498677777777777,40.1,59.0714,167.14,0.68,14,1.867,1.641,0.0,0.0,0.9669,-0.0336,0.1594,0.147,0.3389,False
43.9,43.50870555555556,13.498683333333332,40.1,59.5251,167.41,0.68,14,1.608,1.653,0.0,0.0,0.9779,-0.054,0.1646,0.1396,0.2725,False
44.1,43.50867777777778,13.498691666666666,40.1,59.8603,167.58,0.68,14,3.161,3.326,0.0,0.0,0.9797,-0.0496,0.1491,0.1514,0.2485,False
44.2,43.50866111111111,13.498697222222221,40.1,59.5492,167.71,0.68,14,1.907,1.654,0.0,0.0,0.9872,-0.0621,0.1752,0.1743,0.2759,False
44.3,43.50864722222222,13.498702777777776,40.1,59.7177,167.14,0.68,14,1.608,1.659,0.0,0.0,0.9806,-0.0342,0.1682,0.1685,0.3032,False
44.4,43.508633333333336,13.498705555555555,40.1,59.7603,167.65,0.68,14,1.561,1.66,0.0,0.0,0.9773,-0.0443,0.1688,0.1318,0.3516,False
44.5,43.50861944444444,13.49871111111111,40.1,58.9955,167.26,0.68,14,1.608,1.639,0.0,0.0,0.9626,-0.0213,0.1666,0.1196,0.2676,False
44.5,43.50861944444444,13.49871111111111,40.1,58.9955,167.26,0.68,14,0.0,0.0,,,,,,,,False
44.6,43.508605555555555,13.498716666666667,40.1,59.0473,167.57,0.68,14,1.608,1.64,0.0,0.0,0.9636,-0.0281,0.1732,0.1152,0.2715,False
44.7,43.50858888888889,13.498719444444443,40.1,59.5122,167.69,0.68,14,1.867,1.653,0.0,0.0,0.9596,-0.0173,0.1633,0.0991,0.3101,False
44.8,43.508575,13.498724999999999,40.1,59.2399,167.36,0.68,14,1.608,1.646,0.0,0.0,0.9617,-0.0161,0.1692,0.0923,0.2734,False
45.0,43.50854722222222,13.498733333333332,40.1,58.9992,167.47,0.68,14,3.161,3.278,0.0,0.0,0.9694,-0.0345,0.1588,0.1255,0.3135,False
45.1,43.50853333333333,13.498738888888887,40.1,59.0603,167.86,0.68,14,1.608,1.641,0.0,0.0,0.9698,-0.0522,0.1596,0.126,0.2871,False
45.2,43.508516666666665,13.498741666666666,40.1,58.9677,167.96,0.68,14,1.867,1.638,0.0,0.0,0.9651,-0.058,0.1707,0.125,0.2446,False
45.3,43.50850277777778,13.498747222222221,40.1,58.7343,167.54,0.68,14,1.608,1.632,0.0,0.0,0.979,-0.0535,0.1686,0.1367,0.3076,False
45.5,43.508475,13.498755555555555,40.0,58.7825,167.77,0.68,14,3.161,3.266,-3.16,-1.812,0.9675,-0.031,0.1468,0.0947,0.2676,False
45.5,43.508475,13.498755555555555,40.0,58.7825,167.77,0.68,14,0.0,0.0,,,,,,,,False
45.6,43.50846111111111,13.498758333333333,40.0,58.4417,167.62,0.68,14,1.561,1.623,0.0,0.0,0.9858,-0.0443,0.1807,0.1719,0.3384,False
45.7,43.50844722222222,13.498763888888888,40.0,58.4362,167.64,0.68,14,1.608,1.623,0.0,0.0,0.9713,-0.0849,0.1582,0.2266,0.3145,False
45.9,43.50841666666667,13.498772222222222,40.0,58.9103,167.93,0.68,14,3.463,3.273,0.0,0.0,0.9747,-0.071,0.1541,0.1562,0.2627,False
46.0,43.508402777777775,13.498777777777777,39.9,58.488,167.68,0.68,14,1.608,1.625,-6.22,-3.558,0.9718,-0.0677,0.1784,0.1807,0.2759,False
46.1,43.50838888888889,13.498780555555555,39.9,58.6806,167.83,0.68,14,1.561,1.63,0.0,0.0,0.9847,-0.0647,0.1796,0.1836,0.3521,False
46.2,43.508375,13.49878611111111,39.9,58.4287,167.51,0.68,14,1.608,1.623,0.0,0.0,1.0011,-0.0882,0.1983,0.2681,0.3774,False
46.3,43.508361111111114,13.498788888888889,39.9,58.6621,167.72,0.68,14,1.561,1.63,0.0,0.0,1.0026,-0.0961,0.1918,0.2607,0.3159,False
46.4,43.50834722222222,13.498794444444444,39.9,58.2806,167.59,0.68,14,1.608,1.619,0.0,0.0,0.9875,-0.0738,0.2101,0.1919,0.3174,False
46.5,43.50833333333333,13.4988,39.9,59.1251,167.54,0.68,14,1.608,1.642,0.0,0.0,0.9772,-0.0762,0.2026,0.2153,0.4741,False
46.5,43.50833333333333,13.4988,39.9,59.1251,167.54,0.68,14,0.0,0.0,,,,,,,,False
46.6,43.508319444444446,13.498802777777778,39.9,58.5621,167.52,0.68,14,1.561,1.627,0.0,0.0,0.9745,-0.079,0.1809,0.2129,0.311,False
46.8,43.50828888888889,13.49881111111111,39.9,58.8288,167.59,0.68,14,3.463,3.268,0.0,0.0,0.9886,-0.0964,0.1935,0.1909,0.2891,False
46.9,43.508275,13.498816666666666,39.9,58.7473,167.38,0.68,14,1.608,1.632,0.0,0.0,1.0062,-0.1253,0.188,0.1943,0.3184,False
47.0,43.50826111111111,13.498822222222222,39.9,58.9936,167.15,0.68,14,1.608,1.639,0.0,0.0,0.9762,-0.0775,0.19,0.1543,0.3398,False
47.1,43.508247222222224,13.498824999999998,39.9,58.6621,166.69,0.68,14,1.561,1.63,0.0,0.0,0.9692,-0.0473,0.182,0.1133,0.3125,False
47.2,43.50823333333334,13.498830555555555,39.9,58.751,166.94,0.68,14,1.608,1.632,0.0,0.0,0.9697,-0.0456,0.1533,0.1221,0.3594,False
47.3,43.50821944444444,13.49883611111111,,59.0251,166.68,,,1.608,1.64,,,,,,,,False
47.4,43.508205555555556,13.498838888888889,39.9,58.8417,166.92,0.71,13,1.561,1.634,,,0.9783,-0.0606,0.161,0.1489,0.2695,False
47.5,43.50819166666667,13.498844444444444,39.9,58.3047,166.83,0.71,13,1.608,1.62,0.0,0.0,0.9938,-0.0517,0.1495,0.1494,0.2466,False
47.5,43.50819166666667,13.498844444444444,,58.3047,166.83,,,0.0,0.0,,,,,,,,False
47.6,43.508177777777775,13.49885,39.9,0.0,,0.71,13,1.608,0.0,,,0.9992,-0.0539,0.1758,0.1626,0.2993,False
47.7,43.508161111111114,13.498852777777778,39.9,58.9751,167.1,0.71,13,1.867,1.638,0.0,0.0,0.9788,-0.0601,0.1842,0.1411,0.3062,False
47.8,43.50814722222222,13.498858333333333,39.9,0.0,,0.71,13,1.608,0.0,0.0,0.0,0.9356,-0.0493,0.1818,0.1714,0.2969,False
47.9,43.50813333333333,13.498863888888888,39.9,58.0028,166.83,0.71,13,1.608,1.611,0.0,0.0,0.9864,-0.0579,0.1233,0.1768,0.2178,False
48.0,43.508119444444446,13.498866666666666,39.9,58.438,166.7,0.71,13,1.561,1.623,0.0,0.0,1.0074,-0.04,0.1713,0.1348,0.2832,False
48.1,43.50810555555555,13.498872222222221,39.9,58.4899,166.78,0.71,13,1.608,1.625,0.0,0.0,0.9966,-0.0524,0.1899,0.1821,0.2959,False
48.2,43.508091666666665,13.498877777777777,39.9,58.5639,166.67,0.71,13,1.608,1.627,0.0,0.0,0.971,-0.0582,0.1798,0.1812,0.2959,False
48.3,43.50807777777778,13.498880555555555,39.9,58.3158,166.75,0.71,13,1.561,1.62,0.0,0.0,0.9502,-0.0339,0.1762,0.1313,0.2617,False
48.4,43.50806388888889,13.49888611111111,39.9,58.2936,166.59,0.71,13,1.608,1.619,0.0,0.0,0.9345,-0.0208,0.1467,0.1143,0.2158,False
48.5,43.50805,13.498891666666665,39.9,0.0,,0.71,13,1.608,0.0,0.0,0.0,0.9658,-0.0164,0.1553,0.1694,0.2764,False
48.6,43.50803611111111,13.498894444444444,39.9,57.9917,166.62,0.71,13,1.561,1.611,0.0,0.0,0.9464,-0.0628,0.1864,0.2476,0.3447,False
48.6,43.50803611111111,13.498894444444444,39.9,57.9917,166.62,0.71,13,0.0,0.0,,,,,,,,False
48.7,43.50801944444444,13.498899999999999,39.9,57.7528,166.23,0.71,13,1.907,1.604,0.0,0.0,0.9777,-0.0441,0.1484,0.1685,0.2622,False
48.8,43.508005555555556,13.498905555555554,39.9,58.3324,166.9,0.68,14,1.608,1.62,0.0,0.0,1.0349,-0.0454,0.1739,0.1758,0.3838,False
48.9,43.50799166666667,13.498911111111111,39.8,57.8009,166.56,0.68,14,1.608,1.606,-6.22,-3.558,1.0136,-0.0303,0.2124,0.1147,0.4478,False
49.0,43.507977777777775,13.498913888888888,39.8,57.8454,166.91,0.68,14,1.561,1.607,0.0,0.0,1.0087,-0.0365,0.2178,0.1758,0.3423,True
49.1,43.50796388888889,13.498919444444443,39.8,57.9194,167.05,0.68,14,1.608,1.609,0.0,0.0,0.9722,-0.0046,0.1917,0.1104,0.312,False
49.2,43.50795,13.498922222222221,39.8,58.9195,166.51,0.68,14,1.561,1.637,0.0,0.0,0.9716,-0.0061,0.1826,0.1064,0.4131,False
49.3,43.507936111111114,13.498927777777777,39.8,58.2102,167.18,0.68,14,1.608,1.617,0.0,0.0,0.962,-0.0068,0.1858,0.1372,0.3662,False
49.5,43.50790833333333,13.498938888888889,39.8,58.1528,166.63,0.68,14,3.216,3.231,0.0,0.0,0.9605,-0.0169,0.1467,0.0996,0.2656,False
49.5,43.50790833333333,13.498938888888889,,58.1528,166.63,,,0.0,0.0,,,,,,,,False
49.6,43.507894444444446,13.498941666666665,39.8,58.2954,166.52,0.68,14,1.561,1.619,,,0.9608,-0.0234,0.1727,0.1162,0.29,False
49.7,43.50788055555556,13.498947222222222,39.7,57.9528,167.2,0.68,14,1.608,1.61,-6.22,-3.558,0.9694,-0.003,0.1514,0.0815,0.2764,False
49.8,43.507866666666665,13.498949999999999,39.7,58.4584,166.3,0.68,14,1.561,1.624,0.0,0.0,0.9712,-0.0014,0.1651,0.0889,0.2212,False
49.9,43.50785277777778,13.498955555555554,39.7,58.125,167.37,0.68,14,1.608,1.615,0.0,0.0,0.9709,0.0045,0.1536,0.1094,0.228,False
50.0,43.50783888888889,13.498961111111111,39.7,58.0176,166.61,0.68,14,1.608,1.612,0.0,0.0,1.0007,-0.0185,0.1724,0.1489,0.3125,True
50.1,43.507825,13.498966666666666,39.7,57.988,166.62,0.68,14,1.608,1.611,0.0,0.0,0.9967,-0.0266,0.1651,0.1157,0.3052,False
50.2,43.50781111111111,13.498969444444443,39.7,58.2195,166.44,0.68,14,1.561,1.617,0.0,0.0,0.9927,-0.0397,0.1712,0.1714,0.3208,False
50.4,43.507783333333336,13.498980555555555,39.7,57.8231,166.03,0.68,14,3.216,3.212,0.0,0.0,0.9914,-0.0262,0.1676,0.1104,0.2812,False
50.5,43.50776666666667,13.498983333333333,39.8,58.4306,166.1,0.68,14,1.867,1.623,5.36,3.066,0.9505,0.001,0.1852,0.1611,0.2671,False
50.5,43.50776666666667,13.498983333333333,,58.4306,166.1,,,0.0,0.0,,,,,,,,False
50.6,43.507752777777775,13.498988888888888,39.8,57.3361,165.95,0.68,14,1.608,1.593,,,0.936,-0.0211,0.1521,0.1484,0.3003,False
50.7,43.50773888888889,13.498994444444444,39.9,58.2973,165.81,0.68,14,1.608,1.619,6.22,3.558,0.9798,-0.0664,0.1517,0.3052,0.4565,False
50.8,43.507725,13.498999999999999,39.9,57.6954,164.63,0.68,14,1.608,1.603,0.0,0.0,1.0101,-0.0518,0.1695,0.2178,0.46,False
50.9,43.507711111111114,13.499005555555554,39.9,58.0232,165.7,0.68,14,1.608,1.612,0.0,0.0,1.0073,-0.0426,0.1839,0.165,0.376,False
51.0,43.50769722222222,13.49901111111111,40.0,58.5676,165.21,0.68,14,1.608,1.627,6.22,3.558,1.0002,-0.0408,0.1921,0.2598,0.5312,False
51.1,43.50768333333333,13.499013888888888,40.0,58.0972,165.75,0.68,14,1.561,1.614,0.0,0.0,0.9797,-0.0185,0.1566,0.1724,0.3882,False
51.3,43.50765555555556,13.499025,40.0,58.5288,166.24,0.63,15,3.216,3.252,0.0,0.0,0.9938,-0.0701,0.1614,0.2002,0.3291,False
51.4,43.507641666666665,13.499030555555555,,59.1251,166.11,,,1.608,1.642,,,,,,,,False
51.5,43.50762777777778,13.499033333333333,40.1,58.2991,166.35,0.63,15,1.561,1.619,,,0.9897,-0.0408,0.1853,0.1279,0.3823,False
51.5,43.50762777777778,13.499033333333333,,58.2991,166.35,,,0.0,0.0,,,,,,,,False
51.6,43.50761388888889,13.499038888888888,40.1,58.2158,166.65,0.63,15,1.608,1.617,,,0.9785,-0.0121,0.1816,0.1484,0.3403,False
51.7,43.5076,13.499044444444444,40.1,58.2139,166.34,0.63,15,1.608,1.617,0.0,0.0,0.987,-0.0442,0.1391,0.1787,0.2754,False
51.8,43.50758611111111,13.499049999999999,40.1,57.9324,166.91,0.63,15,1.608,1.609,0.0,0.0,0.9983,-0.0394,0.159,0.2544,0.3096,False
51.9,43.50757222222222,13.499052777777777,40.1,57.6009,166.57,0.63,15,1.561,1.6,0.0,0.0,1.0087,-0.078,0.1756,0.2212,0.4409,False
52.0,43.507558333333336,13.499058333333332,40.1,57.8176,167.08,0.63,15,1.608,1.606,0.0,0.0,0.9891,-0.0518,0.181,0.2158,0.3325,True
52.1,43.50754444444444,13.499063888888887,40.1,0.0,,0.63,15,1.608,0.0,0.0,0.0,0.9815,-0.0161,0.1713,0.1123,0.2949,False
52.2,43.507530555555554,13.499066666666666,40.1,57.4342,166.59,0.63,15,1.561,1.595,0.0,0.0,0.9587,-0.0028,0.1529,0.0986,0.3345,False
52.3,43.50751666666667,13.499072222222221,40.1,56.9453,166.47,0.63,15,1.608,1.582,0.0,0.0,0.9693,-0.0246,0.1617,0.1157,0.2979,False
52.4,43.50750277777778,13.499077777777776,,57.3898,166.99,,,1.608,1.594,,,,,,,,False
52.5,43.507488888888886,13.499080555555555,40.1,57.5083,167.14,0.63,15,1.561,1.597,,,1.0129,-0.0601,0.1607,0.1504,0.2568,False
52.5,43.507488888888886,13.499080555555555,,57.5083,167.14,,,0.0,0.0,,,,,,,,False
52.6,43.507475,13.49908611111111,40.1,57.3379,167.11,0.63,15,1.608,1.593,,,1.0087,-0.0469,0.1588,0.1636,0.3813,False
52.7,43.50746111111111,13.499088888888888,40.1,57.5935,167.47,0.63,15,1.561,1.6,0.0,0.0,0.9881,-0.0452,0.1622,0.144,0.293,False
52.8,43.507447222222225,13.499094444444443,40.1,57.0805,167.17,0.63,15,1.608,1.586,0.0,0.0,0.9659,-0.0514,0.1634,0.1826,0.2495,False
52.9,43.50743333333333,13.499099999999999,40.0,57.3676,166.69,0.63,15,1.608,1.594,-6.22,-3.558,0.9736,-0.0566,0.156,0.1289,0.2998,False
53.1,43.50740555555556,13.499108333333332,40.0,57.4398,167.64,0.63,15,3.161,3.191,0.0,0.0,0.9783,-0.0511,0.1512,0.1602,0.2705,False
53.2,43.50739166666666,13.49911111111111,40.0,57.086,166.96,0.63,15,1.561,1.586,0.0,0.0,0.9878,-0.0431,0.1443,0.1099,0.2378,False
53.3,43.507377777777776,13.499116666666666,40.0,57.1694,167.54,0.63,15,1.608,1.588,0.0,0.0,0.9944,-0.0518,0.1601,0.1494,0.2739,False
53.4,43.50736388888889,13.499119444444444,,57.2712,166.84,,,1.561,1.591,,,,,,,,False
53.5,43.50735,13.499125,39.9,57.0305,167.07,0.63,15,1.608,1.584,,,0.9967,-0.0825,0.161,0.1953,0.2896,False
53.5,43.50735,13.499125,39.9,57.0305,167.07,0.63,15,0.0,0.0,,,,,,,,False
53.6,43.50733611111111,13.499130555555555,,56.5027,166.99,,,1.608,1.57,,,,,,,,False
53.7,43.50732222222222,13.499133333333333,39.9,56.949,167.22,0.63,15,1.561,1.582,,,0.9965,-0.0822,0.167,0.1895,0.2856,False
53.8,43.507308333333334,13.499138888888888,39.9,56.7379,167.06,0.63,15,1.608,1.576,0.0,0.0,0.9911,-0.053,0.1497,0.1392,0.2266,False
54.0,43.50728055555555,13.499147222222222,39.9,56.5656,167.1,0.63,15,3.161,3.143,0.0,0.0,1.0082,-0.0707,0.1748,0.1416,0.3398,True
54.1,43.507266666666666,13.499152777777777,39.9,55.9026,166.37,0.63,15,1.608,1.553,0.0,0.0,0.984,-0.0679,0.1602,0.1387,0.2568,False
54.2,43.50725277777778,13.499155555555555,39.9,56.6768,166.92,0.63,15,1.561,1.574,0.0,0.0,0.9668,-0.0582,0.1658,0.1411,0.311,False
54.3,43.50723888888889,13.49916111111111,39.9,56.2619,167.27,0.63,15,1.608,1.563,0.0,0.0,0.9713,-0.0349,0.1422,0.1216,0.2856,False
54.4,43.507225,13.499163888888887,,55.8582,166.75,,,1.561,1.552,,,,,,,,False
54.5,43.50721111111111,13.499169444444444,39.8,55.8934,166.56,0.63,15,1.608,1.553,,,0.989,-0.0797,0.1703,0.1738,0.2876,False
54.5,43.50721111111111,13.499169444444444,,55.8934,166.56,,,0.0,0.0,,,,,,,,False
54.6,43.507197222222224,13.499175,39.8,55.8693,167.24,0.63,15,1.608,1.552,,,0.9953,-0.1062,0.1533,0.1719,0.2461,False
54.7,43.50718333333333,13.499177777777778,39.8,55.8785,166.86,0.63,15,1.561,1.552,0.0,0.0,0.9831,-0.0661,0.1733,0.1934,0.4624,False
54.9,43.50715833333334,13.49918611111111,39.8,55.7082,166.91,0.63,15,2.86,3.095,0.0,0.0,0.9127,0.0445,0.0931,0.5835,0.373,False
55.0,43.50714444444444,13.499191666666666,39.8,56.0934,167.05,0.68,14,1.608,1.558,0.0,0.0,1.094,-0.1954,0.1603,0.5991,0.5781,True
55.1,43.507130555555555,13.499194444444443,39.8,55.134,166.62,0.68,14,1.561,1.531,0.0,0.0,1.0213,-0.0675,0.1555,0.3765,0.5947,False
55.2,43.50711666666667,13.499199999999998,39.8,56.0119,166.47,0.68,14,1.608,1.556,0.0,0.0,1.0029,-0.0762,0.2114,0.2417,0.7188,False
55.3,43.507102777777774,13.499205555555555,39.8,55.1285,166.39,0.68,14,1.608,1.531,0.0,0.0,0.9509,-0.0195,0.1683,0.0996,0.3145,False
55.4,43.50708888888889,13.499208333333332,39.8,55.6378,165.87,0.68,14,1.561,1.545,0.0,0.0,0.9439,-0.0088,0.1448,0.1294,0.3379,False
55.5,43.507075,13.499213888888889,39.8,54.8303,166.83,0.68,14,1.608,1.523,0.0,0.0,0.9803,-0.0454,0.1463,0.1851,0.2505,False
55.5,43.507075,13.499213888888889,,54.8303,166.83,,,0.0,0.0,,,,,,,,False
55.6,43.50706111111111,13.499216666666666,39.8,55.1952,167.0,0.68,14,1.561,1.533,,,1.0003,-0.0876,0.1702,0.2642,0.3086,False
55.7,43.50705,13.49922222222222,39.8,0.0,,0.68,14,1.314,0.0,0.0,0.0,1.0096,-0.0778,0.1631,0.2422,0.395,False
55.8,43.50703611111111,13.499227777777778,39.8,55.3063,166.35,0.68,14,1.608,1.536,0.0,0.0,1.0041,-0.102,0.1835,0.3213,0.5005,False
55.9,43.507022222222226,13.499230555555554,39.8,54.9674,166.45,0.68,14,1.561,1.527,0.0,0.0,0.975,-0.0809,0.2077,0.3394,0.6714,False
56.0,43.50700833333333,13.49923611111111,39.7,54.9859,166.25,0.68,14,1.608,1.527,-6.22,-3.558,0.9297,-0.007,0.1903,0.2114,0.5684,False
56.1,43.506994444444445,13.499241666666666,39.7,55.0581,166.39,0.68,14,1.608,1.529,0.0,0.0,0.9797,-0.037,0.1462,0.2578,0.377,False
56.2,43.50698055555556,13.499244444444443,39.7,54.547,166.58,0.68,14,1.561,1.515,0.0,0.0,1.0235,-0.1084,0.1825,0.6138,0.5391,False
56.3,43.506969444444444,13.49925,39.7,54.9951,166.63,0.68,14,1.314,1.528,0.0,0.0,0.9801,-0.07,0.1919,0.4922,0.7578,False
56.4,43.50695555555556,13.499252777777777,39.7,54.8933,166.05,0.68,14,1.561,1.525,0.0,0.0,0.9664,-0.0645,0.2163,0.5132,0.7676,False
56.5,43.50694166666667,13.499258333333332,39.7,0.0,,0.68,14,1.608,0.0,0.0,0.0,0.9643,-0.0597,0.2278,0.4312,0.7407,False
56.6,43.506927777777776,13.499263888888889,39.8,54.7488,166.0,0.68,14,1.608,1.521,6.22,3.558,0.9662,-0.0556,0.1717,0.3569,0.6846,False
56.6,43.506927777777776,13.499263888888889,39.8,54.7488,166.0,0.68,14,0.0,0.0,,,,,,,,False
56.7,43.50691388888889,13.499266666666665,39.8,54.7488,166.0,0.68,14,1.561,1.521,0.0,0.0,0.9776,-0.0234,0.17,0.249,0.6831,False
56.8,43.506902777777775,13.49927222222222,39.8,54.4525,166.3,0.68,14,1.314,1.513,0.0,0.0,0.9887,-0.0687,0.2042,0.2246,0.3716,False
56.9,43.50688888888889,13.499274999999999,39.8,54.3173,166.82,0.68,14,1.561,1.509,0.0,0.0,0.9859,-0.0665,0.2169,0.27,0.3794,False
57.0,43.506875,13.499280555555554,39.7,54.8173,165.72,0.68,14,1.608,1.523,-6.22,-3.558,0.9628,-0.0426,0.1764,0.25,0.3975,False
57.1,43.506861111111114,13.499286111111111,39.7,54.4358,167.3,0.68,14,1.608,1.512,0.0,0.0,0.9654,-0.0386,0.2014,0.1768,0.4492,False
57.2,43.50684722222222,13.499288888888888,39.7,54.7359,166.62,0.68,14,1.561,1.52,0.0,0.0,0.9507,-0.0002,0.1832,0.1694,0.4438,False
57.3,43.50683611111111,13.499294444444443,39.7,0.0,,0.68,14,1.314,0.0,0.0,0.0,0.9996,-0.0581,0.2001,0.1792,0.3086,False
57.4,43.50682222222222,13.499297222222221,39.7,54.5321,166.28,0.68,14,1.561,1.515,0.0,0.0,0.975,-0.0316,0.2059,0.2148,0.5532,False
57.5,43.50680833333333,13.499302777777777,39.7,0.0,,0.68,14,1.608,0.0,0.0,0.0,0.9926,-0.0757,0.2122,0.1938,0.5098,False
57.6,43.506794444444445,13.499305555555555,39.7,54.4006,167.46,0.68,14,1.561,1.511,0.0,0.0,0.9801,-0.0437,0.206,0.2456,0.3926,False
57.6,43.506794444444445,13.499305555555555,39.7,54.4006,167.46,0.68,14,0.0,0.0,,,,,,,,False
57.7,43.50678333333333,13.49931111111111,39.6,54.8766,167.37,0.68,14,1.314,1.524,-7.61,-4.351,0.9629,-0.0372,0.2063,0.1475,0.3496,False
57.8,43.506769444444444,13.499313888888889,39.6,0.0,,0.68,14,1.561,0.0,0.0,0.0,0.986,-0.0508,0.1618,0.2271,0.5054,False
57.9,43.50675555555556,13.499319444444444,39.6,55.5341,166.91,0.68,14,1.608,1.543,0.0,0.0,0.9955,-0.0573,0.1881,0.2236,0.5029,False
58.0,43.50674166666667,13.499322222222222,39.6,55.3026,166.54,0.68,14,1.561,1.536,0.0,0.0,0.9911,-0.0578,0.1653,0.2329,0.354,True
58.1,43.506727777777776,13.499327777777777,39.6,56.0804,166.81,0.68,14,1.608,1.558,0.0,0.0,0.9981,-0.0713,0.0881,0.2144,0.2549,False
58.2,43.50671388888889,13.499330555555554,39.6,55.9248,166.89,0.68,14,1.561,1.553,0.0,0.0,0.9851,-0.0262,-0.044,0.2407,0.292,False
58.3,43.5067,13.499336111111111,39.6,55.886,166.63,0.68,14,1.608,1.552,0.0,0.0,0.9942,-0.0687,-0.0732,0.166,0.2979,False
58.5,43.506675,13.499344444444443,39.6,55.3266,167.22,0.68,14,2.86,3.074,0.0,0.0,1.0557,-0.0354,-0.1769,0.2324,0.4185,False
58.5,43.506675,13.499344444444443,,55.3266,167.22,,,0.0,0.0,,,,,,,,False
58.6,43.506661111111114,13.49935,39.6,0.0,,0.68,14,1.608,0.0,,,1.0867,-0.1134,-0.1537,0.46,0.501,False
58.7,43.50664722222222,13.499352777777776,39.7,54.1247,168.75,0.68,14,1.561,1.503,6.41,3.667,1.026,-0.0726,-0.2109,0.2524,0.4409,False
58.8,43.50663333333333,13.499355555555555,39.8,52.9468,168.15,0.68,14,1.561,1.471,6.41,3.667,1.0256,-0.0763,-0.198,0.2935,0.5332,False
58.9,43.50662222222222,13.49936111111111,39.8,52.0653,168.71,0.68,14,1.314,1.446,0.0,0.0,1.0548,-0.0755,-0.2253,0.2505,0.4482,False
